#Name (cmd = mergePeaks 03_motif/cluster_1_homer_VS_bgPeaks/bg.clean.pos 03_motif/cluster_1_homer_VS_bgPeaks/target.clean..pos -d given -cobound 1 -prefix 03_motif/cluster_1_homer_VS_bgPeaks/0.00906655106610188.2.tmp)	chr	start	end	strand	stat	stat2	03_motif/cluster_1_homer_VS_bgPeaks/target.clean..pos
BG947.366_r6	2	180273501	180274150	+	2.45	0.000	786.062_r12,947.366_r6,932.934_r5
BG947.366_r7	4	43562251	43563250	+	1.96	0.000	1754.67
BG1090.06_r4	17	23979951	23980900	+	3.14	0.000	1225.04_r3,1090.06_r4,5497.71
BG1090.06_r7	7	28382701	28383550	+	3.14	0.000	1510.88_r3,1090.06_r7,2557.08_r4
BG2490.92_r1	8	84702751	84704000	+	5.23	0.000	1689.1_r5,1205.28_r12,3895.28_r2
BG1176.04_r1	10	75893101	75893500	+	5.06	0.000	1137.48_r2,765.987_r1,1176.04_r1
BG1176.04_r2	10	127140501	127142300	+	2.45	0.000	1176.04_r2,1683.1,4508.98
BG1176.04_r4	11	87108751	87109450	+	4.41	0.000	2284.2,1689.1_r1,4909.59,1176.04_r4
BG1176.04_r5	12	100994351	100995100	+	2.94	0.000	3264.53,1442.66_r2,1176.04_r5
BG1176.04_r6	14	47361551	47362700	+	3.10	0.000	1176.04_r6
BG1176.04_r8	5	20881951	20883200	+	2.29	0.000	913.294_r3,1035.75_r9,2173.51_r8,1176.04_r8
BG7176.87	7	43435651	43437700	+	18.2	0.000	7176.87,1311.96,859.787,2582.76,2358.19,2213.24_r1,1281.56_r5
BG924.974_r1	14	31398451	31399400	+	1.51	0.000	2488.89_r1,1846.06,638.097_r1
BG924.974_r2	14	54221951	54223300	+	1.51	0.000	924.974_r2,1562.88,3153.73
BG924.974_r3	17	88112951	88114050	+	2.08	0.000	924.974_r3,1853.9_r1,1198.08_r1
BG924.974_r5	9	7872451	7873250	+	2.08	0.000	3878.23,924.974_r5,1561.44_r1,1037.46_r9,1535.39_r4,1045_r9
BG1129_r1	4	59264901	59265850	+	1.53	0.000	1129_r1,1257.01_r2
BG1129_r2	6	113661651	113662150	+	3.36	0.000	2233.18_r6,1836.41_r1,1129_r2
BG1129_r3	8	47714101	47715050	+	2.75	0.000	2642.31_r3,619.601_r3
BG1129_r4	9	42097051	42098100	+	2.14	0.000	4696.49_r1,1129_r4,1488.89,1551.72_r3
BG4764.68	19	6140651	6141650	+	13.5	0.000	1625.22_r3,4764.68,1830.8
BG5003.35	17	17624601	17626050	+	6.48	0.000	991.857_r7,5003.35,1678.24
BG1345.39	11	101552651	101553400	+	4.32	0.000	1775.58,4040.18,1086.2_r3
BG2369.56_r1	11	61647301	61648600	+	6.48	0.000	897.035,1037.46_r1,932.935
BG2369.56_r2	13	51644651	51646250	+	4.09	0.000	702.833_r5
BG2369.56_r4	3	108199951	108201100	+	5.11	0.000	2369.56_r4,1037.46_r4,1072.74_r4
BG2369.56_r5	4	41464201	41465550	+	4.77	0.000	2369.56_r5,815.09_r3,653.356_r13
BG2369.56_r8	7	58749801	58750500	+	4.77	0.000	2369.56_r8
BG2923.59	13	41367201	41368000	+	8.18	0.000	800.361_r4,1011.5_r7,2923.59,758.318
BG1984.57_r1	11	120672901	120673550	+	6.37	0.000	1984.57_r1,5412.47,1689.1_r2,2807.23
BG1984.57_r2	17	33759801	33761000	+	5.55	0.000	952.524_r3,2983.26_r2,1984.57_r2
BG1984.57_r3	19	46760651	46762050	+	2.94	0.000	2940.64_r1,1984.57_r3,841.548_r1
BG961.772_r3	15	78877151	78877500	+	3.70	0.000	1841.09_r1,653.355_r6,961.772_r3
BG1148.98_r3	18	60499551	60501300	+	1.37	0.000	1216.88,1148.98_r3,3409.43_r1
BG1148.98_r6	6	86593001	86593600	+	3.14	0.000	1053.54_r10,638.097_r8,2164.99_r5
BG934.412_r1	7	79271151	79273200	+	1.13	0.000	1294.69_r7,3017.35,735.025_r18
BG1211.46	10	76542551	76543400	+	3.14	0.000	1211.46,1994.52,1708.75,1227.01,991.857_r1
BG686.023_r10	4	155200651	155201450	+	1.47	0.000	686.023_r10
BG686.023_r14	6	114659901	114661200	+	1.14	0.000	1396.42_r2
BG1543.55	1	128786951	128787500	+	4.57	0.000	3162.25,1109.7_r1,1543.55,832.301
BG4287.36	6	85450951	85453550	+	6.99	0.000	1184.21_r10,1345.39_r5
BG4287.65	11	87590801	87592550	+	11.3	0.000	4287.65,2685.18,10040.8,991.379,1220.71_r2,2131.02
BG1045.37_r1	10	76542851	76543700	+	2.94	0.000	1211.46,1994.52,1708.75,1227.01,991.857_r1
BG1045.37_r5	14	20928951	20929450	+	3.43	0.000	3417.96,1045.37_r5,2210.22,1327.33_r2
BG1368.67_r1	5	140872001	140873200	+	1.85	0.000	1368.67_r1,2557.07
BG1875.69	7	28820401	28821600	+	3.54	0.000	5574.42_r1,1118.87_r12,1891.83,1875.69,943.275_r6
BG1327.33_r1	13	41381551	41382450	+	3.36	0.000	1327.33_r1,1208.71_r2,2804.26_r2
BG1327.33_r2	14	20929001	20929400	+	3.97	0.000	3417.96,1045.37_r5,2210.22,1327.33_r2
BG1327.33_r3	2	136890851	136891550	+	4.27	0.000	1109.74_r6,1788.56,1327.33_r3
BG1327.33_r4	7	72314201	72314950	+	3.97	0.000	942.755_r1,1327.33_r4,922.865_r15
BG903.473	1	13593101	13594050	+	2.16	0.000	882.03,906.097,3775.95,1083.23,903.473
BG903.474	11	83549951	83550800	+	2.55	0.000	903.474,800.361_r2
BG2213.24	14	75068551	75070150	+	4.08	0.000	6102.89,1683.1_r1,2543.47,2213.24
BG3324.2_r1	15	38300051	38302100	+	8.18	0.000	3324.2_r1,1355.21_r2,1715.06_r1,656.593_r7
BG3324.2_r3	16	18811351	18812550	+	9.03	0.000	3324.2_r3,1494.55_r2
BG3324.2_r4	16	36985051	36986050	+	8.86	0.000	3324.2_r4,1274.2_r1,2364.79_r1,656.593_r8,686.024_r4
BG3324.2_r5	17	84116401	84117400	+	8.52	0.000	906.283_r1,865.696_r8
BG3324.2_r6	6	47636201	47637800	+	7.67	0.000	3324.2_r6,1118.87_r11,1128.23_r12
BG3324.2_r7	8	86838651	86839600	+	9.72	0.000	878.54_r10,785.629_r4,3324.2_r7,1586.7_r3
BG800.36_r3	12	51865851	51866650	+	1.96	0.000	1849.56,2420.7_r2,1139.16_r4,800.36_r3
BG903.654	8	25274251	25275200	+	2.81	0.000	1414.37,4165.14,2866.82,5156.77,8566.2,2700.6_r1,903.654,1302.52_r1
BG1066.55	7	28382801	28384350	+	1.70	0.000	1510.88_r3,1090.06_r7,2557.08_r4
BG1229.31	5	135008351	135010350	+	1.06	0.000	1229.31,1630.18_r2,2173.23_r2,6281.88,2229.58_r3,1312.08_r4
BG1331.21_r2	15	64206001	64207050	+	3.10	0.000	3051.44,864.193,915.535_r1,1540.93_r2,1331.21_r2
BG1331.21_r5	5	91962051	91963250	+	2.61	0.000	1331.21_r5
BG2807.23	11	120672951	120673400	+	9.76	0.000	1984.57_r1,5412.47,1689.1_r2,2807.23
BG1429.22_r2	17	34603651	34604250	+	5.06	0.000	1429.22_r2,1433.41_r3
BG1429.22_r4	5	129787001	129787900	+	2.12	0.000	1754.52_r1,1429.22_r4,2599.69_r3
BG1429.22_r5	8	95807501	95808100	+	4.57	0.000	1917.81_r14,1429.22_r5
BG2580.76	2	84714751	84716000	+	6.86	0.000	2580.76,758.32_r6
BG3162.25_r1	11	103267101	103268250	+	10.2	0.000	1359.43,3162.25_r1,1129
BG3162.25_r2	2	25426351	25427100	+	10.1	0.000	653.356_r9,3162.25_r2,887.788_r7
BG1264.76	18	60499451	60501900	+	1.13	0.000	1216.88,1148.98_r3,3409.43_r1
BG8566.2	8	25274001	25275650	+	23.9	0.000	1414.37,4165.14,2866.82,5156.77,8566.2,2700.6_r1,903.654,1302.52_r1
BG1350.18_r1	15	27624651	27625700	+	3.14	0.000	2090.74,4031.65,1350.18_r1,1207.9,2319.02,1236.45
BG5190.86	12	44268701	44269700	+	15.0	0.000	905.46,1340.27,1202.21_r2,1473.06,1666.06,1235.79_r2,5190.86
BG1200.54_r5	7	16052551	16053400	+	3.27	0.000	1200.54_r5,1836.41_r2
BG1200.54_r6	7	64392251	64392750	+	3.59	0.000	1495.16_r5,2635.62_r1,2667.88_r3,1200.54_r6
BG1200.54_r7	8	72160551	72161550	+	2.78	0.000	3989.04_r2,1266.95_r8,1200.54_r7
BG1200.54_r8	8	72353851	72354900	+	2.29	0.000	850.797_r12
BG1200.54_r9	9	96713501	96714700	+	2.61	0.000	2096.8_r12,991.857_r13,1017.26_r15
BG6256.32	18	34860201	34862000	+	14.0	0.000	6256.32,931.032_r1,1368.67
BG775.809_r1	11	117780801	117781500	+	2.55	0.000	1054.25_r6,775.809_r1
BG775.809_r2	11	117831901	117832950	+	1.57	0.000	1568.05_r2,730.576_r3,775.809_r2,2130.9_r4
BG775.809_r7	3	95672501	95673550	+	1.57	0.000	775.809_r7,816.695_r6
BG775.809_r8	4	126752951	126753850	+	1.57	0.000	3042.92_r1
BG3844.14	13	113828351	113829600	+	6.82	0.000	1241.38_r3,3844.14,1418.87_r2,1047.68_r1,824.91
BG6588.73	10	81507551	81509000	+	14.5	0.000	6588.73,850.798_r2,1813.06,2072.1,1174.77_r2
BG712.08_r13	5	123128801	123129550	+	1.85	0.000	865.696_r13,712.08_r13
BG712.08_r15	8	11555701	11556350	+	3.33	0.000	5054.49,1404.31_r6,1176.04_r11
BG3256.01_r1	15	76350701	76352050	+	9.21	0.000	2237.74_r1,2337.25,721.328_r4,3256.01_r1,1159.51_r1
BG3256.01_r2	2	164804601	164805900	+	8.52	0.000	1876.58,1804.89_r2,656.594_r11,765.989_r1,3256.01_r2
BG3256.01_r3	2	180436851	180438450	+	6.48	0.000	669.69_r14,1647.72_r3
BG3256.01_r4	5	112296101	112298050	+	5.46	0.000	1403.62_r3,813.806_r11,808.527_r9
BG1942.04_r1	6	41554051	41555300	+	2.96	0.000	1845.73_r3,4040.18_r1,1942.04_r1
BG953.291_r1	4	133583801	133584800	+	2.64	0.000	842.242,953.291_r1
BG2582.65_r2	15	66444751	66446400	+	3.92	0.000	2582.65_r2,1001.68_r2,610.355_r9
BG2582.65_r3	5	139483301	139483750	+	9.55	0.000	897.036_r9,2582.65_r3
BG1812.2	15	76349951	76351800	+	2.64	0.000	2237.74_r1,2337.25,721.328_r4,3256.01_r1,1159.51_r1
BG1235.79_r1	11	32552901	32554300	+	2.44	0.000	1235.79_r1
BG1235.79_r2	12	44268601	44269500	+	3.66	0.000	905.46,1340.27,1202.21_r2,1473.06,1666.06,1235.79_r2,5190.86
BG1235.79_r4	17	73952101	73952500	+	4.88	0.000	953.29_r3,1911.06,1551.62,4074.27_r1,1235.79_r4
BG1235.79_r5	17	84957201	84957650	+	3.97	0.000	3454.62_r1,5923.88,943.853,1443.59_r3,1235.79_r5
BG1235.79_r6	2	102947901	102948650	+	3.36	0.000	1113.74_r1,1235.79_r6,5514.76,1806.95_r1,1453.72_r2,2746.6
BG1235.79_r7	5	139166801	139167250	+	4.27	0.000	912.07,2386.6_r12,1235.79_r7,890.197_r8
BG1017.26_r2	13	5863851	5865200	+	2.22	0.000	1017.26_r2,2599.69_r1,1525.67_r1
BG1017.26_r6	2	3657601	3658550	+	1.66	0.000	4568.64,2058.07,1315.93_r1,1017.26_r6
BG1017.26_r9	2	180118551	180119450	+	2.03	0.000	1017.26_r9,3136.68_r1,1335.57_r3
BG3466.59	10	86778101	86779050	+	10.8	0.000	3466.59,3871.13,8668.49,3208.98,1693.49
BG3070.77	7	99141101	99141950	+	7.84	0.000	1754.52_r2,5037.44,1679.28_r1,1045_r8,3070.77
BG1052.71_r10	X	73966701	73967650	+	2.44	0.000	1070.42_r8,749.072_r13
BG1724.01	1	153084751	153085450	+	5.49	0.000	1724.01
BG864.193	15	64205601	64206350	+	2.55	0.000	3051.44,864.193,915.535_r1,1540.93_r2,1331.21_r2
BG988.2_r11	3	88138401	88139300	+	1.80	0.000	988.2_r11
BG4235.49	10	86705151	86707350	+	7.77	0.000	1434.13,1886.56,962.396_r1
BG1113.74_r1	2	102947501	102948950	+	2.08	0.000	1113.74_r1,1235.79_r6,5514.76,1806.95_r1,1453.72_r2,2746.6
BG1113.74_r2	2	155517251	155519350	+	1.89	0.000	1541.8_r3,3375.34_r2,980.265,1739.56_r2,773.276
BG1113.74_r5	1	51584751	51585550	+	3.05	0.000	6793.31,2445.27,2882.93,897.036,1113.74_r5
BG1113.74_r6	1	87607451	87608350	+	2.75	0.000	1118.87
BG1113.74_r7	11	55469201	55469950	+	2.44	0.000	1951.28,1870.23,1011.5_r4,1113.74_r7,3179.3_r1
BG1113.74_r8	11	74829901	74831000	+	1.83	0.000	2514.01,2524.65,3145.2_r2,1113.74_r8,1249.54_r1
BG1113.74_r9	11	109419901	109420650	+	2.75	0.000	2020.09_r2,1081.99_r2,1113.74_r9
BG1922.34	16	38088751	38089450	+	4.88	0.000	3642.46,2367.44,1620.36_r3,3639.57_r1,1922.34
BG4270.31	5	120775301	120777000	+	10.7	0.000	1418.87_r7,1227.01_r3,1911.06_r1
BG1168.62_r2	11	106788551	106789250	+	2.95	0.000	1168.62_r2
BG1168.62_r6	2	85013601	85014800	+	3.34	0.000	1340.93_r4,1168.62_r6,3912.32_r3,1281.56_r3
BG1168.62_r7	5	135962451	135963450	+	2.16	0.000	1507.39_r3,4517.5_r1,1951.9_r12,1168.62_r7
BG1168.62_r9	7	73558251	73559200	+	2.36	0.000	1687.67_r18,1168.62_r9,775.86_r21
BG3187.82	12	112588501	112589650	+	7.67	0.000	1340.93_r1,1540.93_r1,3187.82,1265.88_r3
BG924.975_r1	4	137367401	137368150	+	2.27	0.000	1017.82_r1,4006.09,924.975_r1,775.808_r2
BG931.896	2	30123901	30125100	+	1.32	0.000	2591.17_r3,931.896,841.551,1998.63
BG804.56	10	127063501	127064550	+	1.11	0.000	1037.2_r2
BG1738.81_r7	11	116255501	116256550	+	4.26	0.000	1525.67,1738.81_r7
BG1349.71_r1	10	41476651	41478050	+	2.64	0.000	2139.74,5489.19,1349.71_r1,2349.53,903.473_r1,885.632
BG1349.71_r3	8	84126901	84128500	+	2.08	0.000	1174.77_r6,4347.03_r3,1349.71_r3,1365.03_r3,1137.48_r12
BG6068.8	1	131526751	131528500	+	14.5	0.000	3597.39,6068.8,2931.93,2965.75
BG1113.75	2	167942551	167943650	+	2.45	0.000	2497.41_r4,1113.75,1192.96,1192.37_r3
BG887.79_r1	19	43674801	43675900	+	1.66	0.000	3452.05_r2,1167.87_r4,887.79_r1
BG1445.55	10	77522101	77522700	+	4.90	0.000	2531.51
BG1777.48	11	117333601	117335400	+	2.75	0.000	693.585_r2,3383.86_r1
BG1777.49	10	79984301	79985300	+	2.75	0.000	1894.73,1777.49,4449.31_r1,1905.05
BG934.413_r1	2	85012401	85014200	+	1.32	0.000	1340.93_r4,1168.62_r6,3912.32_r3,1281.56_r3
BG1793.32_r1	8	122473201	122475450	+	3.02	0.000	1793.32_r1,1682.39_r4,2446.27_r2,1183.72_r9
BG1544.38	15	62168601	62170250	+	3.88	0.000	1544.38,3221.92_r1,1289.68,743.193_r2
BG1876.57	15	80710601	80711300	+	4.58	0.000	1897.14,1794.07,1876.57,1254.59,3152.44,6128.45,1934.61
BG1876.58	2	164804501	164805450	+	3.97	0.000	1876.58,1804.89_r2,656.594_r11,765.989_r1,3256.01_r2
BG2284.2	11	87108351	87109700	+	4.25	0.000	2284.2,1689.1_r1,4909.59,1176.04_r4
BG2088.28_r6	7	24883751	24884550	+	5.28	0.000	2088.28_r6,739.824_r15
BG1312.08_r1	12	73592801	73594150	+	3.36	0.000	1405.66_r1,1312.08_r1,2847.91,3666.96,5378.39
BG1312.08_r4	5	135009651	135010250	+	4.58	0.000	1229.31,1630.18_r2,2173.23_r2,6281.88,2229.58_r3,1312.08_r4
BG1312.08_r5	7	45922651	45923650	+	2.75	0.000	1312.08_r5,1568.34_r24,1274.04_r9
BG1067.97	1	51571901	51573200	+	2.14	0.000	610.355
BG1796.73_r1	12	98282951	98283750	+	4.57	0.000	2284.32_r2,1796.73_r1,1118.98_r2,1119.52_r2
BG1796.73_r4	4	40853101	40854950	+	3.27	0.000	4994.82,1796.73_r4,1054.25_r14,1630.18_r1
BG2983.26_r1	13	49241301	49243500	+	4.60	0.000	1423.95_r2,841.196_r2
BG2983.26_r2	17	33759801	33760950	+	6.82	0.000	952.524_r3,2983.26_r2,1984.57_r2
BG2412.17	15	79932051	79933100	+	5.28	0.000	2412.17,849.362_r2
BG5156.77	8	25273951	25274950	+	16.8	0.000	1414.37,4165.14,2866.82,5156.77,8566.2,2700.6_r1,903.654,1302.52_r1
BG2744.09	17	5802001	5803000	+	7.02	0.000	1026.51_r3,2744.09,932.935_r2
BG1498.14	3	27322301	27323100	+	3.70	0.000	1498.14,1985.99_r2,726.858_r16
BG1188.26_r1	12	85280101	85280900	+	2.36	0.000	1188.26_r1,1764.38_r8
BG1188.26_r4	18	36559451	36560400	+	2.95	0.000	981.605_r2,1188.26_r4,860.045_r8,1205.28_r3,2804.26_r3,2074.4_r2
BG1188.26_r6	2	128367051	128368000	+	3.34	0.000	1188.26_r6,3903.8,1571.44,1396.55_r5
BG1188.26_r7	5	43824351	43825250	+	4.12	0.000	784.027_r18
BG1188.26_r8	9	107568401	107569300	+	2.75	0.000	1188.26_r8,3059.97_r4
BG3315.67	2	20969151	20970150	+	6.48	0.000	657.965_r1
BG892.24	18	60500001	60502000	+	1.19	0.000	1216.88,1148.98_r3,3409.43_r1
BG2680.96	5	37066701	37068100	+	5.89	0.000	3852.66_r1,972.167_r2,2000.9,2680.96,1647.72_r4
BG1717.81_r2	7	102266201	102268050	+	2.64	0.000	2082.57_r2,1717.81_r2,6793.29,1296.29_r5,2339.69,2929.29
BG1531.98_r1	4	117125701	117126300	+	4.52	0.000	1531.98_r1,1610.96_r13,1094.37_r10,693.585_r12
BG2719.02_r2	11	30197951	30199000	+	6.14	0.000	1434.65,786.062_r2,1625.22_r1,2719.02_r2
BG2719.02_r3	12	84361551	84362250	+	8.35	0.000	730.576_r4,1780.39,2719.02_r3
BG2719.02_r5	7	30089751	30091450	+	4.60	0.000	2719.02_r5,1285.44_r4,1021.32_r13
BG669.689_r9	13	81783201	81784000	+	1.47	0.000	1500.15_r7
BG1470.4	10	80561051	80562150	+	2.22	0.000	1470.4,3179.3
BG878.54_r10	8	86838401	86839350	+	1.85	0.000	878.54_r10,785.629_r4,3324.2_r7,1586.7_r3
BG2599.69	10	60002201	60003350	+	6.99	0.000	1176.04
BG1031.14_r6	15	76511951	76513100	+	1.96	0.000	4031.66_r1
BG1031.14_r9	2	166650101	166651200	+	2.75	0.000	1440.49_r11
BG2366.71	4	108327801	108328900	+	4.12	0.000	2770.17_r2,1233.21_r8,1377.92_r5,2366.71
BG3944.64	7	45813001	45815200	+	10.3	0.000	1571.26_r4,5207.91,1720.09_r2
BG2224.66_r2	16	64757801	64759550	+	3.75	0.000	2703.26,2224.66_r2,2013.88_r1,1359.15_r1
BG2224.66_r3	17	87974301	87975350	+	4.26	0.000	648.144_r8,1377.92_r2,2224.66_r3,1053.54_r6
BG1479.9	11	97728351	97730000	+	2.14	0.000	1069.87_r5
BG1220.71_r2	11	87591651	87592450	+	3.88	0.000	4287.65,2685.18,10040.8,991.379,1220.71_r2,2131.02
BG1220.71_r5	4	44044151	44045500	+	2.77	0.000	1421.05_r3
BG1220.71_r6	5	34187701	34188350	+	4.07	0.000	3400.91_r2,1220.71_r6
BG1220.71_r7	6	142862151	142862700	+	4.62	0.000	952.574,5114.15_r1,1535.38_r1,1220.71_r7
BG1198.08_r1	17	88113201	88114050	+	2.75	0.000	924.974_r3,1853.9_r1,1198.08_r1
BG1198.08_r2	5	34169101	34169850	+	3.93	0.000	1738.59,1052.71_r6,1423.44_r23,2139.74_r1,1198.08_r2
BG1198.08_r3	5	105649551	105649950	+	4.52	0.000	2608.22_r3,808.528_r9,1198.08_r3
BG1198.08_r5	8	124722051	124722500	+	4.52	0.000	1340.93_r5,1198.08_r5
BG873.863_r10	5	124327601	124328500	+	2.45	0.000	869.293_r8,1934.86_r1
BG873.863_r11	6	124740801	124741500	+	2.78	0.000	2429.22_r3,873.863_r11
BG2229.58_r1	19	8819451	8820650	+	3.92	0.000	1495.16_r2,2229.58_r1
BG2229.58_r3	5	135009001	135010200	+	5.23	0.000	1229.31,1630.18_r2,2173.23_r2,6281.88,2229.58_r3,1312.08_r4
BG4713.54	13	55443601	55445550	+	8.01	0.000	906.099,2637.92
BG2318.42_r1	3	52498051	52499400	+	3.75	0.000	1442.66_r5
BG3170.77	13	41487001	41488050	+	10.2	0.000	1698.93_r1,1968.23,1229.96_r1,1355.21,1632.47_r3
BG3170.78	1	193200851	193202250	+	6.82	0.000	2450.67,1217.57_r1,2131.57,2242.73,3170.78
BG3665.14	12	85473501	85474850	+	7.67	0.000	686.023
BG1698.92_r1	3	95624551	95625400	+	4.71	0.000	1160.94_r2,1698.92_r1,4261.79_r1,2466.42,1794.07_r1
BG3997.56	10	80797751	80798900	+	10.7	0.000	3997.56,1437.38,1968.12_r1,693.585
BG4236.22	6	95613451	95615450	+	7.16	0.000	1543.55_r4
BG4568.64	2	3657201	3658700	+	7.50	0.000	4568.64,2058.07,1315.93_r1,1017.26_r6
BG1205.28_r11	7	139388801	139389550	+	3.97	0.000	1257.01_r4,1322.43_r7,1706.89_r7,2701.98_r3
BG1205.28_r12	8	84702901	84704300	+	1.83	0.000	1689.1_r5,1205.28_r12,3895.28_r2
BG1205.28_r13	9	21955301	21956050	+	2.44	0.000	3062.61,4551.59
BG1205.28_r14	9	63740401	63741150	+	3.66	0.000	3247.49_r1,1205.28_r14
BG1205.28_r15	9	79919001	79920150	+	2.44	0.000	3264.53_r2,1764.06_r5
BG2759.52_r1	4	135119801	135121400	+	7.46	0.000	1907.09,7236.53,2759.52_r1,1992.74,1045_r5
BG805.27	11	71019251	71020250	+	1.37	0.000	841.195_r3,3673.66,1008.01_r1,805.27
BG1347.55	1	93635451	93636600	+	2.78	0.000	3256.01,971.019,1347.55
BG857.529_r3	1	152008501	152009900	+	1.31	0.000	921.201,3341.24
BG857.529_r4	10	80561551	80562200	+	1.63	0.000	1470.4,3179.3
BG1114.21	6	85960501	85961750	+	2.11	0.000	1217.73_r3,1114.21,2804.26_r5,841.195_r11,1296.82_r1
BG1114.22	2	114144851	114145450	+	3.86	0.000	4377.48,9631.65,2631.86,2776.72_r1,1361.49,1114.22,1128.23_r7,1991.53
BG1264.76_r1	3	93505901	93507950	+	2.45	0.000	4295.89,2744.09_r1,971.018_r1
BG1464.64_r1	8	25601301	25602150	+	3.05	0.000	1862.06_r3,638.324_r9,2915.06,1464.64_r1
BG1609.12	14	31367651	31368200	+	5.92	0.000	3486.14,1609.12,645.188_r1
BG1322.43_r3	19	8818751	8819850	+	3.14	0.000	1495.16_r2,2229.58_r1
BG1322.43_r4	3	37257301	37258600	+	3.33	0.000	1290.38_r2,1322.43_r4,824.91_r2,1687.67_r11
BG1322.43_r5	3	146758051	146759050	+	3.14	0.000	906.097_r7,7892.84,852.585,2466.42_r1,1662.98_r1,1322.43_r5
BG1322.43_r7	7	139388501	139389100	+	4.44	0.000	1257.01_r4,1322.43_r7,1706.89_r7,2701.98_r3
BG1322.43_r8	8	4677351	4678400	+	2.22	0.000	1576.22_r3,1322.43_r8
BG1137.48_r11	8	69716501	69717450	+	2.40	0.000	4057.22,982.036_r3,1137.48_r11
BG1137.48_r12	8	84127251	84127900	+	3.70	0.000	1174.77_r6,4347.03_r3,1349.71_r3,1365.03_r3,1137.48_r12
BG1054.25_r11	17	12363851	12364750	+	2.40	0.000	2327.43,4312.93,1265.88_r6,1054.25_r11
BG1054.25_r14	4	40853551	40854600	+	2.59	0.000	4994.82,1796.73_r4,1054.25_r14,1630.18_r1
BG1054.25_r15	4	120974951	120975600	+	3.51	0.000	971.866_r8,1283.64_r3,2795.74_r1,1315.93_r3,1054.25_r15
BG1054.25_r16	4	134494901	134495600	+	3.33	0.000	667.785_r6,1054.25_r16,1527.22_r4
BG1054.25_r20	7	28382301	28383250	+	2.77	0.000	1510.88_r3,1090.06_r7,2557.08_r4
BG1054.25_r21	7	101465951	101467050	+	2.59	0.000	3392.39_r3,1054.25_r21
BG1054.25_r22	8	85299201	85299900	+	3.14	0.000	877.335_r2,4687.97_r1,1004.53_r13,1054.25_r22,1394.49_r9
BG1339.38_r1	10	19577001	19578200	+	2.61	0.000	1179.81,3724.81,2691.11,2347.07
BG4091.32	5	110839051	110840400	+	10.1	0.000	4091.32,1543.55_r3,648.144_r12
BG2173.23_r1	3	87846251	87847450	+	3.88	0.000	1099.88_r1,686.023_r9
BG2173.23_r2	5	135008851	135010150	+	3.51	0.000	1229.31,1630.18_r2,2173.23_r2,6281.88,2229.58_r3,1312.08_r4
BG2809.43	7	28780501	28781850	+	5.55	0.000	4347.03_r2,2809.43,924.778,1571.44_r1
BG1625.22_r1	11	30197951	30198900	+	4.25	0.000	1434.65,786.062_r2,1625.22_r1,2719.02_r2
BG1625.22_r3	19	6140601	6141500	+	5.06	0.000	1625.22_r3,4764.68,1830.8
BG1625.22_r5	7	127090451	127092000	+	2.45	0.000	805.27_r5,1625.22_r5
BG2744.09_r1	3	93505901	93507000	+	8.66	0.000	4295.89,2744.09_r1,971.018_r1
BG1551.62_r1	9	69033701	69034800	+	4.52	0.000	4440.79,1289.68_r1,1706.89_r8,1038.24_r3,1220.54_r5,1128.23_r16
BG4150.99_r1	5	140517251	140518450	+	9.38	0.000	1451.91,4150.99_r1
BG4150.99_r2	9	102625301	102627200	+	9.72	0.000	4150.99_r2
BG2582.75	1	128102451	128103400	+	6.29	0.000	2531.75_r1,2582.75,1189.25,1442.66,938.748,4858.44,1174.77
BG2582.76	7	43436301	43437400	+	6.29	0.000	7176.87,1311.96,859.787,2582.76,2358.19,2213.24_r1,1281.56_r5
BG5489.19	10	41476151	41478500	+	9.38	0.000	2139.74,5489.19,1349.71_r1,2349.53,903.473_r1,885.632
BG1266.31	12	16006401	16006900	+	3.97	0.000	1266.31,1636.53
BG1266.95	1	91052751	91053650	+	3.70	0.000	1266.95,1011.5_r2
BG1894.73_r1	7	82866101	82867600	+	3.59	0.000	1655.36_r1,2776.72_r2,1139.16_r9,1321.39_r2
BG1602.43_r10	5	122372001	122373050	+	3.07	0.000	1602.43_r10,877.335_r1
BG1602.43_r12	7	138845701	138846400	+	4.94	0.000	1414.91_r1,1693.5,1602.43_r12,971.866_r9
BG849.362_r1	13	113600901	113602250	+	2.29	0.000	1335.57_r1,1602.43_r3
BG849.362_r2	15	79932401	79932850	+	2.61	0.000	2412.17,849.362_r2
BG1035.75_r1	10	79853801	79855500	+	1.29	0.000	1960.07,3579.91_r1,1541.8,1035.75_r1
BG1035.75_r3	11	96441351	96442100	+	2.59	0.000	4329.98,2160.48_r1,1035.75_r3,1298.54_r1,1190.02_r2
BG1035.75_r4	12	25438551	25439400	+	3.33	0.000	792.194_r4
BG1035.75_r9	5	20881851	20882800	+	2.03	0.000	913.294_r3,1035.75_r9,2173.51_r8,1176.04_r8
BG1311.95_r4	4	132945401	132947150	+	1.51	0.000	3605.47,1311.95_r4,1804.9_r4,883.833_r6
BG1311.95_r5	5	36838551	36840400	+	1.32	0.000	2684.93_r7,1729.34
BG2367.44	16	38088251	38089800	+	3.33	0.000	3642.46,2367.44,1620.36_r3,3639.57_r1,1922.34
BG1830.8	19	6140901	6141750	+	2.75	0.000	1625.22_r3,4764.68,1830.8
BG2466.42	3	95624851	95625450	+	6.86	0.000	1160.94_r2,1698.92_r1,4261.79_r1,2466.42,1794.07_r1
